Lemma,Word_Type,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
verzwergeln,v,unconscious_bias,advanced_ability,"['verkleinern', 'verkümmern', 'vermindern', 'klein bleiben(...)', 'klein (wirken, bleiben, erscheinen) lassen(...)']",[],"['verkleinern', 'verkümmern', 'vermindern', 'klein bleiben(...)', 'klein (wirken, bleiben, erscheinen) lassen(...)']"
verzwergen,v,unconscious_bias,advanced_ability,"['verkleinern', 'verkümmern', 'vermindern', 'klein bleiben(...)', 'klein (wirken, bleiben, erscheinen) lassen(...)']",[],"['verkleinern', 'verkümmern', 'vermindern', 'klein bleiben(...)', 'klein (wirken, bleiben, erscheinen) lassen(...)']"
zwei linke Hände haben,|a|s|v,unconscious_bias,advanced_ability,['sich ungeschickt anstellen(...)'],[],['sich ungeschickt anstellen(...)']
Bist du behindert?,||=a,unconscious_bias,advanced_ability,"['Hast du Erfahrung mit dem Thema Behinderungen?', 'Hast du eine Einstufung?', 'Was machst du denn da?(...)', ""Verstehst du's nicht?(...)"", 'Was soll das denn?(...)']",[],"['Hast du Erfahrung mit dem Thema Behinderungen?', 'Hast du eine Einstufung?', 'Was machst du denn da?(...)', ""Verstehst du's nicht?(...)"", 'Was soll das denn?(...)']"
beeinträchtigt,a,unconscious_bias,advanced_ability,"['als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz', '--- nicht für Menschen mit Behinderungen']",['--- nicht für Menschen mit Behinderungen'],"['--- nicht für Menschen mit Behinderungen', 'als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz']"
behindert,a,unconscious_bias,advanced_ability,['mit Behinderung'],[],['mit Behinderung']
behindert sein,a|v,unconscious_bias,advanced_ability,['eine Behinderung haben'],[],['eine Behinderung haben']
behinderte Menschen,=a|s,unconscious_bias,advanced_ability,"['Menschen mit Behinderungen(...)', 'Menschen, die in ihrer Teilhabe durch Barrieren behindert werden(...)', 'Personen mit Behindertenausweis(...)', 'Personen mit Behindertenpass --- Österreich(...)', 'Personen mit Schwerbehindertenausweis --- Deutschland(...)']",[],"['Menschen mit Behinderungen(...)', 'Menschen, die in ihrer Teilhabe durch Barrieren behindert werden(...)', 'Personen mit Behindertenausweis(...)', 'Personen mit Behindertenpass --- Österreich(...)', 'Personen mit Schwerbehindertenausweis --- Deutschland(...)']"
behindertengerecht,a,unconscious_bias,advanced_ability,"['barrierefrei', 'für alle zugänglich']",[],"['barrierefrei', 'für alle zugänglich']"
behinderter Mensch,=a|s,unconscious_bias,advanced_ability,"['Mensch mit Behinderungen(...)', 'Mensch, der in seiner Teilhabe durch Barrieren behindert wird(...)', 'jemand mit Behindertenausweis(...)', 'Person mit Behindertenpass --- Österreich(...)', 'Person mit Schwerbehindertenausweis --- Deutschland(...)', 'Person mit IV-Ausweis --- Schweiz(...)']",[],"['Mensch mit Behinderungen(...)', 'Mensch, der in seiner Teilhabe durch Barrieren behindert wird(...)', 'jemand mit Behindertenausweis(...)', 'Person mit Behindertenpass --- Österreich(...)', 'Person mit Schwerbehindertenausweis --- Deutschland(...)', 'Person mit IV-Ausweis --- Schweiz(...)']"
Behinderung ist normal,s|v|a,unconscious_bias,advanced_ability,['-'],['-'],['-']
Behinderung meistern,s|v,unconscious_bias,advanced_ability,"['Leben mit Behinderung organisieren', 'Barrieren meistern', 'Barrieren, die an der Teilhabe hindern, meistern', 'mit Behinderung leben', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'Leben mit Behinderung organisieren', 'Barrieren meistern', 'Barrieren, die an der Teilhabe hindern, meistern', 'mit Behinderung leben']"
meistern Behinderung,v|s,unconscious_bias,advanced_ability,"['Leben mit Behinderung organisieren', 'Barrieren meistern', 'Barrieren, die an der Teilhabe hindern, meistern', 'mit Behinderung leben', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'Leben mit Behinderung organisieren', 'Barrieren meistern', 'Barrieren, die an der Teilhabe hindern, meistern', 'mit Behinderung leben']"
bucklige Verwandschaft,a|s,unconscious_bias,advanced_ability,"['ungeliebte Verwandschaft', 'schwierige Verwandte']",[],"['ungeliebte Verwandschaft', 'schwierige Verwandte']"
Leben mit Behinderung meistern,s||s|v,unconscious_bias,advanced_ability,"['Leben mit Behinderung organisieren', 'mit Barrieren leben', 'Barrieren meistern', 'Barrieren, die an der Teilhabe hindern, meistern', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'Leben mit Behinderung organisieren', 'mit Barrieren leben', 'Barrieren meistern', 'Barrieren, die an der Teilhabe hindern, meistern']"
meistern ein Leben mit Behinderung,v||s||s,unconscious_bias,advanced_ability,"['Leben mit Behinderung organisieren', 'mit Barrieren leben', 'Barrieren meistern', 'Barrieren, die an der Teilhabe hindern, meistern', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'Leben mit Behinderung organisieren', 'mit Barrieren leben', 'Barrieren meistern', 'Barrieren, die an der Teilhabe hindern, meistern']"
gehandicapiert,a,unconscious_bias,advanced_ability,"['als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz', '--- nicht für Mensch mit Behinderungen']",['--- nicht für Mensch mit Behinderungen'],"['--- nicht für Mensch mit Behinderungen', 'als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz']"
gehandicapt,a,unconscious_bias,advanced_ability,"['als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz', '--- nicht für Mensch mit Behinderungen']",['--- nicht für Mensch mit Behinderungen'],"['--- nicht für Mensch mit Behinderungen', 'als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz']"
geschädigt,a,unconscious_bias,advanced_ability,"['lebt mit Behinderungen', 'wird behindert', 'hat eine Behinderung', 'ist von Behinderungen betroffen', '--- nicht auf Menschen beziehen']",['--- nicht auf Menschen beziehen'],"['--- nicht auf Menschen beziehen', 'lebt mit Behinderungen', 'wird behindert', 'hat eine Behinderung', 'ist von Behinderungen betroffen']"
handicapiert,a,unconscious_bias,advanced_ability,"['als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz', '--- nicht für Mensch mit Behinderungen']",['--- nicht für Mensch mit Behinderungen'],"['--- nicht für Mensch mit Behinderungen', 'als behindert eingestuft', 'in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz']"
haben besondere Bedürfnisse,v|a|s,unconscious_bias,advanced_ability,"['hat eine Behinderung', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'hat eine Behinderung']"
besondere Bedürfnisse haben,a|s|v,unconscious_bias,advanced_ability,"['hat eine Behinderung', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'hat eine Behinderung']"
Integration,s,unconscious_bias,advanced_ability,"['Teilhabe', 'Zugang zu Arbeit und Bildung', 'Schritt zur Chancengerechtigkeit', 'Inklusion', 'Engagement für Inklusion']",[],"['Teilhabe', 'Zugang zu Arbeit und Bildung', 'Schritt zur Chancengerechtigkeit', 'Inklusion', 'Engagement für Inklusion']"
invalid,a,unconscious_bias,advanced_ability,"['lebt mit Behinderungen', 'wird behindert', 'hat eine Behinderung', 'ist von Behinderungen betroffen', 'als behindert eingestuft', '--- nicht auf Menschen beziehen']",['--- nicht auf Menschen beziehen'],"['--- nicht auf Menschen beziehen', 'lebt mit Behinderungen', 'wird behindert', 'hat eine Behinderung', 'ist von Behinderungen betroffen', 'als behindert eingestuft']"
Invalide,s,unconscious_bias,advanced_ability,"['jemand, der mit Behinderungen lebt(...)', 'Mensch, der behindert wird(...)', 'Mensch mit Behinderungen(...)', 'Mensch, der als behindert eingestuft ist(...)', 'Mensch, der in seiner Teilhabe durch Barrieren behindert wird(...)']",[],"['jemand, der mit Behinderungen lebt(...)', 'Mensch, der behindert wird(...)', 'Mensch mit Behinderungen(...)', 'Mensch, der als behindert eingestuft ist(...)', 'Mensch, der in seiner Teilhabe durch Barrieren behindert wird(...)']"
Invalidität,s,unconscious_bias,advanced_ability,"['Behinderung', 'Leben mit Behinderungen', 'Einstufung als Mensch mit Behinderungen']",[],"['Behinderung', 'Leben mit Behinderungen', 'Einstufung als Mensch mit Behinderungen']"
sein behindert,v|a,unconscious_bias,advanced_ability,"['lebt mit Behinderungen', 'ist in seiner Teilhabe durch Barrieren behindert', 'hat einen Schwerbehindertenausweis --- Deutschland', 'hat einen Behindertenpass --- Österreich', 'Person mit IV-Ausweis --- Schweiz']",[],"['lebt mit Behinderungen', 'ist in seiner Teilhabe durch Barrieren behindert', 'hat einen Schwerbehindertenausweis --- Deutschland', 'hat einen Behindertenpass --- Österreich', 'Person mit IV-Ausweis --- Schweiz']"
körperlich behindert,a|=a,unconscious_bias,advanced_ability,['mit körperlicher Behinderung'],[],['mit körperlicher Behinderung']
lahmlegen,v,unconscious_bias,advanced_ability,['zum Stillstand bringen'],[],['zum Stillstand bringen']
leiden an,v|,unconscious_bias,advanced_ability,"['hat', 'lebt mit', '--- nicht für Mensch mit Behinderungen']",['--- nicht für Mensch mit Behinderungen'],"['--- nicht für Mensch mit Behinderungen', 'hat', 'lebt mit']"
meistern ihre Behinderung,v||s,unconscious_bias,advanced_ability,"['organisiert ihr Leben mit Behinderungen', 'meistert Barrieren', 'meistert Barrieren, die sie in ihrer Teilhabe hindern', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'organisiert ihr Leben mit Behinderungen', 'meistert Barrieren', 'meistert Barrieren, die sie in ihrer Teilhabe hindern']"
seine Behinderung meistern,|s|v,unconscious_bias,advanced_ability,"['organisiert sein Leben mit Behinderungen', 'meistert Barrieren', 'meistert Barrieren, die ihn in seiner Teilhabe hindern', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'organisiert sein Leben mit Behinderungen', 'meistert Barrieren', 'meistert Barrieren, die ihn in seiner Teilhabe hindern']"
mit besonderen Bedürfnissen,|a|s,unconscious_bias,advanced_ability,"['mit Behinderungen', 'mit Assistenzbedarf', 'mit Unterstützungsbedarf', '--- nicht für Mensch mit Behinderungen']",['--- nicht für Mensch mit Behinderungen'],"['--- nicht für Mensch mit Behinderungen', 'mit Behinderungen', 'mit Assistenzbedarf', 'mit Unterstützungsbedarf']"
mit Förderbedarf,|s,unconscious_bias,advanced_ability,"['mit Assistenzbedarf', 'mit Unterstützungsbedarf', 'Mensch mit Assistenzbedarf / Mensch mit Unterstützungsbedarf(...)']",[],"['mit Assistenzbedarf', 'mit Unterstützungsbedarf', 'Mensch mit Assistenzbedarf / Mensch mit Unterstützungsbedarf(...)']"
schwerbehindert,a,unconscious_bias,advanced_ability,"['in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz', 'Schwerbehinderung(...)']",[],"['in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz', 'Schwerbehinderung(...)']"
schwerbeschädigt,a,unconscious_bias,advanced_ability,"['in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz', 'Schwerbehinderung(...)']",[],"['in der Teilhabe durch Barrieren behindert', 'als schwerbehindert eingestuft --- Deutschland', 'als invalid eingestuft --- Schweiz', 'Schwerbehinderung(...)']"
trotz Behinderung,|=s,unconscious_bias,advanced_ability,"['mit Behinderung', 'trotz der Barrieren, die in der Teilhabe behindern', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'mit Behinderung', 'trotz der Barrieren, die in der Teilhabe behindern']"
trotz Behinderungen,|=s,unconscious_bias,advanced_ability,"['mit Behinderungen', 'trotz der Barrieren, die in der Teilhabe behindern', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'mit Behinderungen', 'trotz der Barrieren, die in der Teilhabe behindern']"
trotz ihrer Behinderung,||=s,unconscious_bias,advanced_ability,"['mit ihrer Behinderung', 'trotz der Barrieren, die sie in ihrer Teilhabe behindern', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'mit ihrer Behinderung', 'trotz der Barrieren, die sie in ihrer Teilhabe behindern']"
trotz seiner Behinderungen,||=s,unconscious_bias,advanced_ability,"['mit seiner Behinderung', 'trotz der Barrieren, die ihn in seiner Teilhabe behindern', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'mit seiner Behinderung', 'trotz der Barrieren, die ihn in seiner Teilhabe behindern']"
versehrt,a,unconscious_bias,advanced_ability,"['mit Behinderungen', 'mit Behinderung', 'als versehrt eingestuft', '--- nicht auf Menschen beziehen']",['--- nicht auf Menschen beziehen'],"['--- nicht auf Menschen beziehen', 'mit Behinderungen', 'mit Behinderung', 'als versehrt eingestuft']"
Zwergenaufstand,s,unconscious_bias,advanced_ability,"['unnötige Aufregung', 'Geste des Widerstands']",[],"['unnötige Aufregung', 'Geste des Widerstands']"
fett,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
mager,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
mollig,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
dick,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
klein,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
hochgewachsen,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
hübsch,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
gut aussehend,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
hässlich,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
bildhübsch,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
dürr,a,ability-physicality,advanced_ability,['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen'],['--- Nicht zum Beschreiben von Personen']
Altersspanne,s,unconscious_bias,age,"['-', 'altersbegrenzt auf(...)']",['-'],"['-', 'altersbegrenzt auf(...)']"
Idealalter,s,unconscious_bias,age,"['-', 'altersbegrenzt auf(...)']",['-'],"['-', 'altersbegrenzt auf(...)']"
älter als,a,unconscious_bias,age,"['erfahrener', 'hat geeignetes Vorwissen', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'erfahrener', 'hat geeignetes Vorwissen']"
alt,a,unconscious_bias,age_old,"['älter', 'erfahren', 'kundig', 'routiniert', 'unaufgeregt', 'informiert', 'orientiert', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'älter', 'erfahren', 'kundig', 'routiniert', 'unaufgeregt', 'informiert', 'orientiert']"
Maximalalter,s,unconscious_bias,age_old,['Altersgrenze'],[],['Altersgrenze']
reif,a,unconscious_bias,age_old,"['älter', 'erfahren', 'kompetent', 'ausgereift', 'ausgebildet', 'qualifiziert', 'geübt', 'kundig', 'routiniert', 'unaufgeregt', 'informiert', 'orientiert', 'geschult', 'unterrichtet']",[],"['älter', 'erfahren', 'kompetent', 'ausgereift', 'ausgebildet', 'qualifiziert', 'geübt', 'kundig', 'routiniert', 'unaufgeregt', 'informiert', 'orientiert', 'geschult', 'unterrichtet']"
Was Hänschen nicht lernen,|s||v,unconscious_bias,age_old,['-'],['-'],['-']
"Was Hänschen nicht lernen, lernen Hans nimmermehr",|s||v|v|s|,unconscious_bias,age_old,['-'],['-'],['-']
jugendlich,a,unconscious_bias,age_young,"['jünger', 'lebendig', 'tatkräftig', 'lebhaft', 'enthusiastisch', 'engagiert', 'energiegeladen', 'vital', 'eifrig', 'anpassungsfähig', 'schwungvoll', 'aufgeschlossen', 'offen', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'jünger', 'lebendig', 'tatkräftig', 'lebhaft', 'enthusiastisch', 'engagiert', 'energiegeladen', 'vital', 'eifrig', 'anpassungsfähig', 'schwungvoll', 'aufgeschlossen', 'offen']"
jung,a,unconscious_bias,age_young,"['jünger', 'lebendig', 'tatkräftig', 'lebhaft', 'enthusiastisch', 'engagiert', 'energiegeladen', 'vital', 'eifrig', 'anpassungsfähig', 'schwungvoll', 'aufgeschlossen', 'offen', '--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant']","['--- nur erwähnen, wenn relevant', 'jünger', 'lebendig', 'tatkräftig', 'lebhaft', 'enthusiastisch', 'engagiert', 'energiegeladen', 'vital', 'eifrig', 'anpassungsfähig', 'schwungvoll', 'aufgeschlossen', 'offen']"
umsetzungsstark,a,unconscious_bias,agentic,"['umsetzungsfreudig', 'tatkräftig', 'Arbeiten mit Elan zum Abschluss bringend(...)']",[],"['umsetzungsfreudig', 'tatkräftig', 'Arbeiten mit Elan zum Abschluss bringend(...)']"
dominant,a,unconscious_bias,agentic,"['geradlinig', 'nachdrücklich', 'engagiert', 'auf die eigene Kompetenz vertrauend(...)']",[],"['geradlinig', 'nachdrücklich', 'engagiert', 'auf die eigene Kompetenz vertrauend(...)']"
überzeugt,a,unconscious_bias,agentic,"['auf die eigene Kompetenz/Erfahrung vertrauend(...)', 'die eigene Meinung/Arbeit vertretend(...)']",[],"['auf die eigene Kompetenz/Erfahrung vertrauend(...)', 'die eigene Meinung/Arbeit vertretend(...)']"
draufgängerisch,a,unconscious_bias,agentic,"['experimentierfreudig', 'auf die eigenen Kompetenzen vertrauend(...)', 'interessiert an Neuem(...)', 'bereit, Ideen auszuprobieren(...)']",[],"['experimentierfreudig', 'auf die eigenen Kompetenzen vertrauend(...)', 'interessiert an Neuem(...)', 'bereit, Ideen auszuprobieren(...)']"
angreifend,a,unconscious_bias,agentic,"['hinterfragend', 'infrage stellend', 'rückfragend', 'austestend', 'auf Glaubwürdigkeit (Intention, Gründe, ...) prüfend']",[],"['hinterfragend', 'infrage stellend', 'rückfragend', 'austestend', 'auf Glaubwürdigkeit (Intention, Gründe, ...) prüfend']"
zielorientiert,a,unconscious_bias,agentic,"['umsetzungsfreudig', 'strebsam', 'fleißig', 'engagiert und fokussiert', 'auf Meilensteine fokussiert(...)', 'motiviert auf Meilensteine hinarbeiten wollen(...)']",[],"['umsetzungsfreudig', 'strebsam', 'fleißig', 'engagiert und fokussiert', 'auf Meilensteine fokussiert(...)', 'motiviert auf Meilensteine hinarbeiten wollen(...)']"
zielstrebig,a,unconscious_bias,agentic,"['umsetzungsfreudig', 'strebsam', 'fleißig', 'engagiert und fokussiert', 'auf Meilensteine fokussiert(...)', 'motiviert auf Meilensteine hinarbeiten wollen(...)']",[],"['umsetzungsfreudig', 'strebsam', 'fleißig', 'engagiert und fokussiert', 'auf Meilensteine fokussiert(...)', 'motiviert auf Meilensteine hinarbeiten wollen(...)']"
rücksichtslos,a,unconscious_bias,agentic,"['--- nicht auf Menschen beziehen', 'auf Ziele fokussiert(...)', 'fähig, Reibung auszuhalten,(...)', 'sich vom Weg nicht abbringen lassen(...)']",['--- nicht auf Menschen beziehen'],"['--- nicht auf Menschen beziehen', 'auf Ziele fokussiert(...)', 'fähig, Reibung auszuhalten,(...)', 'sich vom Weg nicht abbringen lassen(...)']"
gewinnen,v,unconscious_bias,agentic,"['erarbeiten', 'erwerben', 'dazulernen', 'interessieren', 'insistieren', 'aus Erfahrung Neues schaffen(...)', 'für (...) einnehmen', 'für (...) begeistern', 'nicht locker lassen(...)', 'sich nicht abbringen lassen(...)']",[],"['erarbeiten', 'erwerben', 'dazulernen', 'interessieren', 'insistieren', 'aus Erfahrung Neues schaffen(...)', 'für (...) einnehmen', 'für (...) begeistern', 'nicht locker lassen(...)', 'sich nicht abbringen lassen(...)']"
Auseinandersetzung,s,unconscious_bias,agentic,"['Meinungsaustausch', 'Gedankenaustausch', 'Diskussion', 'Austausch', 'Austausch als Lernchance (...)']",[],"['Meinungsaustausch', 'Gedankenaustausch', 'Diskussion', 'Austausch', 'Austausch als Lernchance (...)']"
Jagd,s,unconscious_bias,agentic,"['Suche', 'Eile', 'Spiel', 'Revier', 'Bemühung, (Meilensteine, Ziele, ...) zu erreichen', 'Serie von Widrigkeiten(...)', 'komplexe Situation(...)']",[],"['Suche', 'Eile', 'Spiel', 'Revier', 'Bemühung, (Meilensteine, Ziele, ...) zu erreichen', 'Serie von Widrigkeiten(...)', 'komplexe Situation(...)']"
prahlen,v,unconscious_bias,agentic,"['bereit, die eigene Meinung (Idee, Arbeit, ...) zu vertreten', 'Freude über gemeinsam erreichte Meilensteine zeigen(...)']",[],"['bereit, die eigene Meinung (Idee, Arbeit, ...) zu vertreten', 'Freude über gemeinsam erreichte Meilensteine zeigen(...)']"
kämpfend,a,unconscious_bias,agentic,"['verteidigend', 'sich engagierend', 'befürwortend', 'unterstützend', 'argumentierend', 'entgegenwirkend', 'sich einsetzend', 'bereit, für (...) einzutreten', 'mit Rat und Tat begleitend(...)']",[],"['verteidigend', 'sich engagierend', 'befürwortend', 'unterstützend', 'argumentierend', 'entgegenwirkend', 'sich einsetzend', 'bereit, für (...) einzutreten', 'mit Rat und Tat begleitend(...)']"
aufstiegsorientiert,a,unconscious_bias,agentic,"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen(...)', 'interessiert an persönlichem Wachstum(...)', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']",[],"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen(...)', 'interessiert an persönlichem Wachstum(...)', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']"
aufstrebend,a,unconscious_bias,agentic,"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen(...)', 'interessiert an persönlichem Wachstum(...)', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']",[],"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen(...)', 'interessiert an persönlichem Wachstum(...)', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']"
kompetitiv,a,unconscious_bias,agentic,"['unternehmerisch', 'bereit, Kompetenz einzusetzen(...)', 'interessiert, mit anderen (...) zu erreichen', 'durch das Engagement von anderen motiviert(...)']",[],"['unternehmerisch', 'bereit, Kompetenz einzusetzen(...)', 'interessiert, mit anderen (...) zu erreichen', 'durch das Engagement von anderen motiviert(...)']"
hart,a,unconscious_bias,agentic,"['resilient', 'geradlinig', 'komplex', 'fokussiert', 'unbeirrt', 'bereit, Ziele zu anzugehen(...)', 'sich vom Weg nicht abbringen lassend(...)', 'den Weg vorlebend(...)']",[],"['resilient', 'geradlinig', 'komplex', 'fokussiert', 'unbeirrt', 'bereit, Ziele zu anzugehen(...)', 'sich vom Weg nicht abbringen lassend(...)', 'den Weg vorlebend(...)']"
Durchsetzungsfähigkeit,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Fokus', 'Effizienz', 'Regsamkeit', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren', 'Bereitschaft, (...) zu vertreten', 'Fähigkeit, andere für (gemeinsame Ziele, Ideen, Pläne) einzunehmen(...)', 'Energie und Kompetenz, Stakeholder mitzureißen(...)']",[],"['Umsetzungsfreude', 'Fokus', 'Effizienz', 'Regsamkeit', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren', 'Bereitschaft, (...) zu vertreten', 'Fähigkeit, andere für (gemeinsame Ziele, Ideen, Pläne) einzunehmen(...)', 'Energie und Kompetenz, Stakeholder mitzureißen(...)']"
Durchsetzungskraft,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Fokus', 'Effizienz', 'Regsamkeit', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren', 'Bereitschaft, (...) zu vertreten', 'Fähigkeit, andere für (gemeinsame Ziele, Ideen, Pläne) einzunehmen(...)', 'Energie und Kompetenz, Stakeholder mitzureißen(...)']",[],"['Umsetzungsfreude', 'Fokus', 'Effizienz', 'Regsamkeit', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren', 'Bereitschaft, (...) zu vertreten', 'Fähigkeit, andere für (gemeinsame Ziele, Ideen, Pläne) einzunehmen(...)', 'Energie und Kompetenz, Stakeholder mitzureißen(...)']"
Durchsetzungsstärke,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Fokus', 'Effizienz', 'Regsamkeit', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren', 'Bereitschaft, (...) zu vertreten', 'Fähigkeit, andere für (gemeinsame Ziele, Ideen, Pläne) einzunehmen(...)', 'Energie und Kompetenz, Stakeholder mitzureißen(...)']",[],"['Umsetzungsfreude', 'Fokus', 'Effizienz', 'Regsamkeit', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren', 'Bereitschaft, (...) zu vertreten', 'Fähigkeit, andere für (gemeinsame Ziele, Ideen, Pläne) einzunehmen(...)', 'Energie und Kompetenz, Stakeholder mitzureißen(...)']"
